order_date,region,segment,shipping_mode,category,product_name,quantity,discount,sales,profit,anomaly
2024-04-24,North,Corporate,Standard Class,Office Supplies,Storage Box,4,0.01,2893.54,760.82,0
2025-06-22,North,Home Office,Standard Class,Furniture,Desk,1,0.06,1905.74,459.88,0
2024-09-07,West,Corporate,Standard Class,Furniture,Table,4,0.07,14951.44,3291.67,0
2026-04-04,South,Consumer,First Class,Furniture,Sofa,8,0.02,20409.68,3081.34,0
2026-01-14,North,Home Office,Second Class,Electronics,Tablet,6,0.07,27165.42,3738.46,0
2024-11-28,North,Home Office,Standard Class,Electronics,Monitor,2,0.04,12124.83,2012.33,0
2025-12-19,West,Consumer,Second Class,Furniture,Chair,3,0.16,10358.74,2630.96,0
2023-09-01,South,Corporate,Same Day,Furniture,Chair,3,0.12,10046.65,3000.69,0
2025-11-05,East,Home Office,Standard Class,Furniture,Sofa,5,0.16,41849.35,1737.54,1
2025-03-07,East,Consumer,Standard Class,Furniture,Table,8,0.07,16531.86,3753.71,0
2024-04-13,North,Home Office,Same Day,Office Supplies,Printer,7,0.13,3386.7,1012.29,0
2023-09-06,North,Home Office,Second Class,Office Supplies,Notebook,3,0.1,1243.63,288.48,0
2023-07-22,West,Consumer,First Class,Office Supplies,Notebook,5,0.04,2316.66,432.4,0
2024-05-08,West,Home Office,First Class,Electronics,Laptop,8,0.22,35549.76,4919.52,0
2024-05-22,South,Consumer,First Class,Furniture,Sofa,1,0.16,2498.72,647.87,0
2025-09-27,West,Consumer,First Class,Electronics,Smartphone,5,0.12,29730.18,7396.58,0
2024-07-22,East,Consumer,First Class,Electronics,Laptop,5,0.18,18783.32,5022.17,0
2025-12-27,North,Corporate,First Class,Furniture,Chair,8,0.2,33200.63,7472.01,0
2025-11-20,East,Home Office,First Class,Furniture,Desk,8,0.23,16956.31,5021.3,0
2024-01-12,West,Corporate,First Class,Electronics,Laptop,1,0.09,8330.54,1068.23,0
2023-11-15,West,Corporate,Standard Class,Electronics,Laptop,7,0.06,66572.0,18484.66,0
2025-07-03,North,Corporate,Standard Class,Office Supplies,Pen,1,0.16,628.76,180.99,0
2024-12-08,West,Consumer,First Class,Electronics,Smartphone,2,0.19,53444.07,3696.86,1
2025-04-12,North,Home Office,Same Day,Electronics,Smartphone,4,0.17,19063.72,4084.31,0
2023-09-18,West,Home Office,Second Class,Electronics,Tablet,7,0.09,34402.77,8588.72,0
2023-09-16,North,Consumer,Standard Class,Office Supplies,Notebook,1,0.22,100.0,16.22,0
2024-07-17,North,Corporate,Standard Class,Electronics,Tablet,8,0.17,42372.13,7202.37,0
2025-09-07,West,Home Office,Standard Class,Furniture,Chair,8,0.19,16697.67,3466.83,0
2025-04-25,East,Home Office,Same Day,Electronics,Monitor,7,0.14,27612.5,4778.66,0
2023-11-30,North,Consumer,Second Class,Office Supplies,Notebook,6,0.14,3737.32,900.53,0
2024-12-22,South,Home Office,Second Class,Electronics,Laptop,2,0.03,10996.39,2285.15,0
2024-05-28,West,Corporate,Same Day,Office Supplies,Pen,2,0.24,1478.96,246.3,0
2025-05-24,South,Home Office,Second Class,Office Supplies,Storage Box,7,0.15,2538.17,544.31,0
2026-04-22,South,Home Office,First Class,Electronics,Tablet,5,0.16,19226.35,4494.33,0
2024-09-25,East,Consumer,Standard Class,Office Supplies,Pen,5,0.03,2069.97,288.96,0
2025-08-16,North,Home Office,Same Day,Office Supplies,Printer,7,0.09,4044.13,891.73,0
2024-06-05,North,Consumer,Same Day,Office Supplies,Pen,5,0.01,2703.89,606.05,0
2023-06-27,South,Consumer,Second Class,Furniture,Table,7,0.04,15279.28,1883.49,0
2025-01-22,East,Corporate,Second Class,Office Supplies,Pen,2,0.21,1400.66,261.6,0
2025-12-15,South,Corporate,Second Class,Electronics,Laptop,4,0.23,25547.75,3193.65,0
2023-12-02,South,Home Office,Same Day,Office Supplies,Storage Box,1,0.23,381.98,78.93,0
2025-03-19,North,Corporate,First Class,Furniture,Desk,2,0.08,7710.02,1677.99,0
2025-09-24,West,Consumer,Same Day,Office Supplies,Notebook,5,0.14,3443.17,793.42,0
2023-09-16,North,Home Office,Second Class,Office Supplies,Notebook,7,0.11,3006.7,843.46,0
2023-12-07,West,Corporate,First Class,Office Supplies,Printer,1,0.13,767.64,149.5,0
2026-04-09,North,Consumer,Second Class,Office Supplies,Notebook,6,0.19,3093.43,878.0,0
2025-08-14,South,Corporate,First Class,Electronics,Tablet,4,0.07,26082.58,5359.94,0
2025-03-05,West,Corporate,Second Class,Office Supplies,Storage Box,7,0.18,4351.66,1122.84,0
2023-06-04,South,Consumer,First Class,Office Supplies,Pen,7,0.17,2420.65,397.1,0
2023-10-16,East,Consumer,First Class,Furniture,Table,5,0.19,13335.38,2630.52,0
2026-03-12,East,Home Office,Standard Class,Electronics,Tablet,1,0.02,3937.31,864.78,0
2024-01-16,East,Consumer,First Class,Office Supplies,Notebook,3,0.19,1135.0,319.15,0
2026-02-05,East,Corporate,Same Day,Electronics,Laptop,3,0.01,21053.19,3984.9,0
2024-05-15,South,Home Office,Same Day,Furniture,Chair,1,0.12,1918.76,568.28,0
2025-03-10,West,Consumer,Second Class,Office Supplies,Storage Box,4,0.22,1331.19,286.15,0
2025-05-09,West,Home Office,Same Day,Office Supplies,Notebook,4,0.19,1855.71,288.91,0
2024-10-23,North,Home Office,Same Day,Office Supplies,Storage Box,3,0.05,2097.47,624.26,0
2026-04-16,East,Consumer,Second Class,Electronics,Laptop,7,0.15,28031.0,6419.56,0
2024-05-30,North,Consumer,Second Class,Electronics,Laptop,8,0.21,36150.42,9768.76,0
2023-08-06,East,Corporate,First Class,Electronics,Smartphone,2,0.1,11248.91,2422.96,0
2023-09-11,South,Home Office,Same Day,Office Supplies,Printer,2,0.01,805.08,163.78,0
2025-07-31,North,Consumer,Standard Class,Office Supplies,Notebook,2,0.1,1160.3,310.17,0
2024-10-09,North,Consumer,Standard Class,Office Supplies,Notebook,5,0.24,3093.86,426.14,0
2023-10-30,North,Consumer,Standard Class,Office Supplies,Pen,6,0.2,3788.31,647.89,0
2025-08-10,East,Home Office,Same Day,Electronics,Smartphone,1,0.02,4253.43,1179.18,0
2025-06-09,North,Home Office,Same Day,Furniture,Desk,3,0.18,5864.16,1175.31,0
2024-02-11,South,Consumer,Standard Class,Furniture,Table,8,0.12,16868.99,2560.43,0
2025-07-20,South,Home Office,Same Day,Office Supplies,Pen,5,0.09,2174.56,444.86,0
2024-01-12,West,Home Office,Second Class,Office Supplies,Storage Box,7,0.2,3118.85,760.4,0
2024-12-01,North,Corporate,Standard Class,Office Supplies,Printer,8,0.15,5716.38,1070.27,0
2024-01-25,North,Consumer,Second Class,Office Supplies,Printer,6,0.01,3170.28,926.27,0
2023-12-04,North,Consumer,First Class,Furniture,Chair,6,0.02,23534.61,5177.33,0
2024-03-23,North,Consumer,Same Day,Office Supplies,Storage Box,8,0.05,5162.17,688.58,0
2026-02-28,South,Consumer,Standard Class,Furniture,Table,1,0.23,2058.94,291.61,0
2025-07-05,West,Corporate,Standard Class,Furniture,Sofa,4,0.01,13942.88,2088.83,0
2025-08-28,North,Corporate,Second Class,Electronics,Laptop,5,0.13,32756.86,4419.03,0
2024-03-11,West,Consumer,First Class,Electronics,Smartphone,8,0.2,43033.46,8702.09,0
2025-07-13,East,Home Office,First Class,Furniture,Chair,4,0.23,6143.31,861.47,0
2024-07-09,East,Home Office,First Class,Furniture,Desk,3,0.07,5472.42,950.33,0
2026-01-27,East,Corporate,Same Day,Electronics,Laptop,3,0.17,17499.52,2765.1,0
2025-09-08,West,Home Office,Standard Class,Office Supplies,Notebook,4,0.25,4298.74,262.37,1
2023-09-19,East,Consumer,First Class,Office Supplies,Pen,7,0.13,3093.75,619.69,0
2023-10-14,North,Corporate,Second Class,Office Supplies,Notebook,6,0.21,4771.5,1385.4,0
2025-01-17,North,Corporate,First Class,Office Supplies,Printer,2,0.06,1585.75,456.15,0
2025-03-28,North,Consumer,Same Day,Electronics,Smartphone,2,0.1,11994.25,2051.74,0
2025-09-26,North,Consumer,Same Day,Furniture,Sofa,5,0.02,16572.82,4030.75,0
2026-04-15,South,Home Office,Standard Class,Furniture,Chair,2,0.04,3955.55,1093.48,0
2025-12-19,West,Consumer,Second Class,Furniture,Sofa,8,0.2,26013.3,5532.83,0
2025-02-27,West,Home Office,Standard Class,Office Supplies,Printer,3,0.04,1733.88,513.55,0
2023-12-16,West,Home Office,Standard Class,Electronics,Tablet,4,0.12,22927.74,3854.52,0
2024-08-19,North,Corporate,Same Day,Electronics,Tablet,1,0.14,7054.38,1322.09,0
2024-11-25,West,Consumer,First Class,Electronics,Tablet,3,0.1,23687.95,3313.35,0
2024-02-16,West,Home Office,Standard Class,Furniture,Table,5,0.14,11119.92,1866.1,0
2026-03-08,North,Consumer,Same Day,Furniture,Chair,2,0.21,4840.48,847.37,0
2024-08-04,West,Corporate,First Class,Office Supplies,Pen,6,0.04,4917.09,869.66,0
2025-04-13,South,Home Office,First Class,Office Supplies,Storage Box,6,0.0,2531.37,677.23,0
2025-08-28,North,Consumer,Same Day,Furniture,Chair,2,0.08,5926.0,722.23,0
2025-01-09,South,Home Office,Second Class,Office Supplies,Printer,5,0.1,2190.8,329.11,0
2024-11-22,South,Corporate,First Class,Furniture,Sofa,6,0.18,22329.32,5060.5,0
2024-05-05,East,Home Office,First Class,Furniture,Desk,6,0.17,10661.42,1371.46,0
2024-04-27,South,Home Office,Same Day,Electronics,Monitor,8,0.19,31231.81,8675.44,0
2023-06-24,South,Home Office,First Class,Furniture,Chair,1,0.07,1487.56,290.67,0
2025-05-17,South,Corporate,Standard Class,Office Supplies,Pen,1,0.23,901.53,242.36,0
2024-01-13,South,Consumer,Standard Class,Electronics,Laptop,2,0.06,9107.63,1730.55,0
2023-06-10,East,Home Office,Same Day,Office Supplies,Storage Box,7,0.1,2390.53,460.95,0
2024-04-11,East,Home Office,Second Class,Furniture,Chair,2,0.05,4031.32,1133.59,0
2024-01-13,South,Home Office,Same Day,Electronics,Tablet,1,0.23,3709.58,725.26,0
2025-12-20,East,Home Office,First Class,Electronics,Monitor,5,0.18,22747.59,6381.43,0
2024-01-04,East,Consumer,Standard Class,Office Supplies,Pen,2,0.0,1030.56,205.85,0
2023-08-10,East,Consumer,Standard Class,Office Supplies,Notebook,4,0.04,1505.55,390.53,0
2024-06-09,North,Home Office,Same Day,Electronics,Tablet,2,0.01,9893.89,1222.46,0
2025-06-17,East,Corporate,Second Class,Furniture,Table,3,0.04,7997.12,1403.95,0
2025-07-09,West,Home Office,Standard Class,Furniture,Sofa,6,0.16,11416.96,3334.61,0
2025-04-09,East,Corporate,Standard Class,Office Supplies,Notebook,7,0.06,4050.03,858.76,0
2026-05-20,North,Consumer,Same Day,Furniture,Sofa,3,0.03,10163.72,1566.51,0
2025-03-11,East,Consumer,Same Day,Office Supplies,Notebook,8,0.18,3316.11,991.55,0
2025-04-14,West,Home Office,Standard Class,Office Supplies,Notebook,4,0.17,1193.66,193.58,0
2024-11-17,West,Corporate,Standard Class,Electronics,Smartphone,4,0.18,32658.68,7976.49,0
2024-03-25,North,Home Office,First Class,Electronics,Monitor,5,0.15,22207.86,6171.68,0
2026-04-14,East,Consumer,Standard Class,Electronics,Smartphone,3,0.21,10466.05,1307.04,0
2024-02-21,East,Consumer,Same Day,Furniture,Chair,2,0.01,5408.36,1135.11,0
2023-10-14,West,Consumer,Second Class,Furniture,Table,6,0.18,20187.18,4682.59,0
2024-02-26,West,Corporate,Second Class,Furniture,Chair,3,0.1,10575.53,2514.56,0
2024-06-22,North,Consumer,First Class,Office Supplies,Storage Box,3,0.13,902.52,155.47,0
2024-10-31,South,Consumer,First Class,Office Supplies,Storage Box,6,0.03,4113.89,728.6,0
2025-12-01,West,Home Office,Standard Class,Office Supplies,Storage Box,6,0.23,3103.69,540.47,0
2023-12-13,West,Home Office,Standard Class,Electronics,Monitor,2,0.23,10082.45,1586.25,0
2024-06-10,South,Corporate,Second Class,Office Supplies,Pen,7,0.24,2607.28,772.59,0
2024-07-17,West,Corporate,Same Day,Furniture,Table,1,0.01,4311.3,880.04,0
2026-04-10,North,Corporate,Standard Class,Electronics,Monitor,4,0.12,25549.57,7046.05,0
2025-05-21,East,Home Office,Same Day,Furniture,Chair,1,0.05,2263.64,367.36,0
2025-05-05,North,Consumer,First Class,Electronics,Laptop,6,0.12,32270.56,7576.41,0
2024-11-07,North,Home Office,Same Day,Electronics,Smartphone,5,0.15,31008.62,3833.8,0
2023-10-16,West,Consumer,First Class,Furniture,Sofa,4,0.23,13043.61,1622.89,0
2023-07-18,South,Consumer,Second Class,Electronics,Smartphone,6,0.07,25364.61,4169.59,0
2024-01-19,East,Corporate,Same Day,Electronics,Smartphone,3,0.16,17714.95,3886.13,0
2024-11-06,East,Home Office,Same Day,Electronics,Monitor,4,0.21,18325.27,5214.39,0
2025-02-18,North,Home Office,Same Day,Furniture,Table,7,0.02,19152.1,4726.02,0
2024-05-17,North,Consumer,First Class,Furniture,Table,4,0.07,11596.59,2931.62,0
2025-07-21,East,Home Office,First Class,Office Supplies,Printer,5,0.15,1538.72,279.07,0
2025-11-06,North,Corporate,Second Class,Furniture,Chair,3,0.11,12946.5,2915.38,0
2024-10-04,West,Consumer,Standard Class,Furniture,Chair,2,0.11,6574.68,1850.15,0
2024-02-09,North,Home Office,First Class,Electronics,Laptop,3,0.12,13993.0,4112.44,0
2025-04-26,South,Home Office,First Class,Office Supplies,Printer,7,0.21,2306.13,372.08,0
2024-07-08,West,Home Office,Standard Class,Electronics,Laptop,1,0.25,2795.57,528.66,0
2024-06-24,South,Home Office,Second Class,Office Supplies,Notebook,3,0.04,987.47,145.81,0
2025-06-27,South,Corporate,Same Day,Furniture,Sofa,1,0.08,3362.08,998.31,0
2023-10-09,East,Consumer,Same Day,Furniture,Desk,8,0.17,23190.32,3101.4,0
2023-08-01,North,Corporate,Same Day,Office Supplies,Pen,5,0.22,3867.6,890.83,0
2026-02-12,South,Home Office,Standard Class,Furniture,Chair,8,0.13,14179.19,3995.07,0
2023-12-28,North,Corporate,First Class,Furniture,Table,6,0.18,25711.21,6497.27,0
2025-04-04,North,Home Office,Same Day,Office Supplies,Storage Box,1,0.01,516.87,69.51,0
2026-04-10,South,Consumer,Standard Class,Furniture,Chair,2,0.11,4207.01,778.24,0
2023-07-11,West,Corporate,Same Day,Electronics,Smartphone,3,0.21,19885.85,5284.27,0
2025-08-21,East,Consumer,Standard Class,Furniture,Table,3,0.03,6456.82,1821.67,0
2026-04-02,East,Corporate,Standard Class,Furniture,Desk,5,0.06,13906.76,1905.79,0
2023-05-24,South,Corporate,Same Day,Office Supplies,Pen,4,0.1,2386.85,671.35,0
2023-11-14,South,Consumer,Standard Class,Electronics,Tablet,5,0.16,25612.23,3179.53,0
2026-02-12,North,Consumer,Standard Class,Furniture,Desk,3,0.08,7253.04,929.35,0
2024-07-11,West,Home Office,Standard Class,Furniture,Table,8,0.03,18422.9,2939.92,0
2026-05-13,West,Home Office,Standard Class,Electronics,Tablet,8,0.04,39327.1,6851.89,0
2024-09-05,North,Home Office,Second Class,Electronics,Monitor,8,0.04,37790.55,6602.97,0
2024-06-22,South,Consumer,Second Class,Office Supplies,Storage Box,4,0.01,1460.29,270.91,0
2023-08-05,West,Consumer,Second Class,Office Supplies,Storage Box,6,0.09,14009.35,896.43,1
2023-10-07,West,Consumer,Same Day,Electronics,Monitor,8,0.24,56873.83,7107.23,0
2025-07-26,East,Home Office,First Class,Electronics,Laptop,2,0.11,6927.22,1642.12,0
2026-01-17,South,Home Office,Standard Class,Office Supplies,Printer,2,0.14,401.46,89.51,0
2024-11-20,North,Corporate,Second Class,Furniture,Sofa,6,0.16,24642.65,6443.62,0
2023-07-29,East,Corporate,First Class,Furniture,Chair,4,0.23,29244.98,2489.3,1
2025-09-29,North,Home Office,Standard Class,Office Supplies,Pen,6,0.12,2238.72,340.61,0
2025-03-28,South,Home Office,Same Day,Electronics,Monitor,3,0.04,14173.83,3070.22,0
2026-01-19,North,Corporate,Second Class,Electronics,Tablet,7,0.08,47886.99,7389.01,0
2024-12-31,East,Consumer,Standard Class,Furniture,Sofa,5,0.02,14501.93,2451.76,0
2024-06-26,North,Corporate,Second Class,Furniture,Desk,5,0.08,15745.87,3969.77,0
2025-09-12,South,Corporate,Second Class,Office Supplies,Storage Box,2,0.2,773.51,218.46,0
2026-05-17,North,Home Office,Standard Class,Electronics,Laptop,3,0.17,11394.65,1822.72,0
2024-04-21,East,Consumer,First Class,Electronics,Monitor,8,0.21,31785.89,7293.63,0
2026-01-19,West,Corporate,Standard Class,Electronics,Laptop,6,0.22,36588.61,7202.68,0
2024-12-01,South,Corporate,Same Day,Furniture,Desk,2,0.01,9490.81,2832.71,0
2024-08-15,West,Home Office,First Class,Furniture,Table,8,0.06,21607.19,3723.82,0
2026-03-14,North,Corporate,Standard Class,Office Supplies,Storage Box,3,0.17,2309.24,316.64,0
2026-05-05,South,Corporate,Second Class,Electronics,Tablet,6,0.19,31358.71,6351.32,0
2024-09-16,East,Home Office,First Class,Electronics,Tablet,3,0.09,11180.77,2255.44,0
2025-07-24,East,Corporate,Second Class,Office Supplies,Printer,3,0.19,1591.14,475.3,0
2024-09-09,North,Consumer,Standard Class,Furniture,Desk,3,0.17,7352.49,1160.28,0
2024-02-20,East,Home Office,First Class,Electronics,Tablet,1,0.16,3716.39,454.03,0
2024-08-22,East,Corporate,Second Class,Furniture,Sofa,3,0.12,7781.78,1949.61,0
2024-01-06,West,Consumer,Same Day,Electronics,Laptop,3,0.07,20050.83,3280.66,0
2023-07-23,North,Corporate,First Class,Furniture,Desk,5,0.06,16601.36,4453.82,0
2026-05-02,East,Home Office,First Class,Electronics,Smartphone,5,0.2,17328.86,2978.57,0
2025-11-03,West,Corporate,First Class,Furniture,Sofa,8,0.11,40024.82,11143.13,0
2026-03-14,North,Consumer,Standard Class,Office Supplies,Pen,1,0.13,388.46,100.05,0
2025-03-06,North,Corporate,Second Class,Furniture,Chair,4,0.08,13512.5,3100.78,0
2024-06-09,North,Home Office,Second Class,Office Supplies,Printer,5,0.19,1827.29,483.27,0
2024-06-29,East,Corporate,Same Day,Furniture,Sofa,6,0.1,16948.7,3298.83,0
2023-12-29,West,Home Office,Second Class,Electronics,Monitor,5,0.2,27899.03,4917.78,0
2025-10-15,West,Consumer,Second Class,Electronics,Laptop,8,0.18,53733.11,9277.73,0
2025-05-07,East,Home Office,First Class,Furniture,Table,2,0.19,3174.04,545.95,0
2024-06-21,East,Home Office,First Class,Furniture,Sofa,4,0.11,7051.03,897.12,0
2025-07-19,East,Consumer,First Class,Furniture,Sofa,8,0.08,16677.85,3791.59,0
2026-03-04,South,Consumer,First Class,Electronics,Smartphone,2,0.19,8321.84,2105.3,0
2024-12-01,West,Home Office,Standard Class,Office Supplies,Storage Box,2,0.1,7180.62,329.84,1
2023-06-10,East,Home Office,Standard Class,Office Supplies,Notebook,8,0.11,2593.99,574.74,0
2024-12-12,North,Consumer,First Class,Furniture,Sofa,7,0.23,21535.58,6321.6,0
2024-10-29,South,Corporate,Same Day,Office Supplies,Notebook,3,0.04,3198.87,713.89,0
2025-10-06,East,Consumer,Same Day,Office Supplies,Printer,5,0.23,3255.24,654.11,0
2024-10-06,South,Consumer,Standard Class,Furniture,Sofa,6,0.08,16999.4,3007.65,0
2023-11-11,South,Home Office,Same Day,Office Supplies,Pen,3,0.15,1710.34,302.41,0
2025-04-12,North,Corporate,Second Class,Office Supplies,Printer,1,0.02,439.33,57.26,0
2024-10-09,West,Corporate,Same Day,Furniture,Desk,3,0.24,13827.36,3998.67,0
2024-10-19,East,Corporate,Same Day,Office Supplies,Pen,1,0.09,770.75,183.81,0
2024-01-04,East,Home Office,Same Day,Furniture,Table,6,0.18,11346.85,2863.85,0
2025-09-28,North,Home Office,First Class,Office Supplies,Notebook,1,0.09,576.3,121.1,0
2024-02-15,South,Home Office,Standard Class,Furniture,Sofa,4,0.09,7516.2,971.91,0
2023-07-26,West,Corporate,Second Class,Electronics,Laptop,1,0.23,5746.96,949.34,0
2023-09-25,East,Corporate,Second Class,Electronics,Smartphone,2,0.02,11676.08,2909.61,0
2025-07-05,West,Consumer,Same Day,Office Supplies,Pen,5,0.06,2764.06,730.03,0
2024-02-22,East,Consumer,Same Day,Office Supplies,Pen,1,0.02,365.28,105.91,0
2024-12-30,East,Home Office,First Class,Electronics,Smartphone,1,0.07,5094.68,1519.7,0
2024-12-16,North,Consumer,Same Day,Furniture,Table,3,0.01,13056.53,3643.06,0
2025-05-09,North,Consumer,First Class,Electronics,Laptop,2,0.04,11478.32,2124.85,0
2023-12-31,North,Corporate,Same Day,Office Supplies,Storage Box,1,0.03,974.71,145.31,0
2026-04-28,North,Consumer,First Class,Electronics,Laptop,6,0.04,35767.5,4839.62,0
2023-06-18,West,Consumer,Second Class,Office Supplies,Printer,7,0.24,2926.48,419.27,0
2024-05-20,West,Consumer,First Class,Furniture,Table,1,0.05,3330.12,465.38,0
2024-08-10,North,Consumer,Standard Class,Electronics,Laptop,5,0.24,20858.14,5632.22,0
2025-04-05,North,Home Office,Second Class,Furniture,Chair,6,0.17,12299.82,3631.83,0
2025-02-08,East,Home Office,First Class,Office Supplies,Printer,8,0.1,3015.94,815.29,0
2023-12-26,South,Corporate,Standard Class,Furniture,Table,2,0.1,7424.87,1929.88,0
2023-06-29,West,Corporate,Same Day,Furniture,Sofa,4,0.05,15542.08,3068.94,0
2025-01-04,South,Home Office,Same Day,Office Supplies,Notebook,8,0.1,3379.41,830.13,0
2025-07-24,East,Consumer,Same Day,Furniture,Sofa,7,0.22,13356.77,3854.06,0
2023-06-16,East,Corporate,First Class,Furniture,Table,6,0.04,17142.89,2150.98,0
2025-03-21,West,Home Office,Second Class,Furniture,Chair,4,0.03,10836.59,1817.79,0
2024-06-15,West,Consumer,Second Class,Office Supplies,Pen,1,0.22,324.95,48.19,0
2023-10-25,East,Corporate,Standard Class,Furniture,Sofa,3,0.12,10482.44,1816.05,0
2023-08-10,South,Consumer,Standard Class,Electronics,Tablet,6,0.13,24597.29,5745.02,0
2023-08-17,North,Home Office,First Class,Office Supplies,Storage Box,3,0.1,1812.31,485.7,0
2024-02-05,West,Home Office,Same Day,Electronics,Smartphone,7,0.25,32375.24,5672.97,0
2026-05-20,East,Home Office,Second Class,Furniture,Desk,6,0.22,9123.99,1106.62,0
